gene	status	length_ours	length_reference	length_difference	first_difference_1_based	orf_end_1_based	first_difference_is_right_after_orf	triplet_at_difference_in_ours	triplet_is_stop_codon
ENSG00000213341	extra_triplet_right_after_orf	3625	3622	3	2323	2322	True	TGA	True
ENSG00000213347	extra_triplet_right_after_orf	1534	1531	3	1230	1229	True	TGA	True
ENSG00000213366	extra_triplet_right_after_orf	1730	1727	3	755	754	True	TAA	True
ENSG00000213380	extra_triplet_right_after_orf	4247	4244	3	1952	1951	True	TAG	True
ENSG00000213390	extra_triplet_right_after_orf	5463	5460	3	1512	1511	True	TGA	True
ENSG00000213397	extra_triplet_right_after_orf	1363	1360	3	1149	1148	True	TAG	True
ENSG00000213398	extra_triplet_right_after_orf	1507	1504	3	1351	1350	True	TAA	True
ENSG00000213401	extra_triplet_right_after_orf	1664	1661	3	1099	1098	True	TGA	True
ENSG00000213402	extra_triplet_right_after_orf	1292	1289	3	1067	1066	True	TAG	True
ENSG00000213413	extra_triplet_right_after_orf	1583	1580	3	1342	1341	True	TGA	True
ENSG00000213417	extra_triplet_right_after_orf	764	761	3	419	418	True	TGA	True
ENSG00000213420	extra_triplet_right_after_orf	2532	2529	3	1906	1905	True	TAA	True
ENSG00000213424	extra_triplet_right_after_orf	1712	1709	3	929	927	True	TAA	True
ENSG00000213445	extra_triplet_right_after_orf	3521	3518	3	3304	3303	True	TGA	True
ENSG00000213462	extra_triplet_right_after_orf	2719	2716	3	2315	2313	True	TAG	True
ENSG00000213463	extra_triplet_right_after_orf	7015	7012	3	518	517	True	TGA	True
ENSG00000213465	extra_triplet_right_after_orf	979	976	3	648	647	True	TGA	True
ENSG00000213512	extra_triplet_right_after_orf	2454	2451	3	2054	2053	True	TGA	True
ENSG00000213516	extra_triplet_right_after_orf	4799	4796	3	1599	1598	True	TAG	True
ENSG00000213523	extra_triplet_right_after_orf	2165	2162	3	1532	1530	True	TAA	True
ENSG00000213533	extra_triplet_right_after_orf	4769	4766	3	1029	1028	True	TGA	True
ENSG00000213551	extra_triplet_right_after_orf	3032	3029	3	2455	2453	True	TAA	True
ENSG00000213585	extra_triplet_right_after_orf	1953	1950	3	1095	1094	True	TAA	True
ENSG00000213588	extra_triplet_right_after_orf	2716	2713	3	1688	1687	True	TGA	True
ENSG00000213593	extra_triplet_right_after_orf	1631	1628	3	901	900	True	TAA	True
ENSG00000213614	extra_triplet_right_after_orf	1795	1792	3	1642	1641	True	TGA	True
ENSG00000213619	extra_triplet_right_after_orf	958	955	3	875	874	True	TAG	True
ENSG00000213625	extra_triplet_right_after_orf	4625	4622	3	535	534	True	TAG	True
ENSG00000213638	extra_triplet_right_after_orf	1620	1617	3	1322	1321	True	TAG	True
ENSG00000213639	extra_triplet_right_after_orf	4893	4890	3	1254	1253	True	TGA	True
ENSG00000213654	extra_triplet_right_after_orf	1476	1473	3	874	873	True	TGA	True
ENSG00000213658	extra_triplet_right_after_orf	1448	1445	3	844	843	True	TGA	True
ENSG00000213672	extra_triplet_right_after_orf	2989	2986	3	2287	2286	True	TAG	True
ENSG00000213676	extra_triplet_right_after_orf	2620	2617	3	2143	2142	True	TGA	True
ENSG00000213689	extra_triplet_right_after_orf	1783	1780	3	1736	1735	True	TAG	True
ENSG00000213694	extra_triplet_right_after_orf	8505	8502	3	5831	5829	True	TGA	True
ENSG00000213699	extra_triplet_right_after_orf	3898	3895	3	1176	1175	True	TGA	True
ENSG00000213719	extra_triplet_right_after_orf	1560	1557	3	1297	1296	True	TAA	True
ENSG00000213722	extra_triplet_right_after_orf	1688	1685	3	1487	1486	True	TGA	True
ENSG00000213741	extra_triplet_right_after_orf	7062	7059	3	232	231	True	TGA	True
ENSG00000213762	extra_triplet_right_after_orf	4914	4911	3	1592	1591	True	TAG	True
ENSG00000213780	extra_triplet_right_after_orf	1735	1732	3	1610	1609	True	TGA	True
ENSG00000213782	extra_triplet_right_after_orf	1817	1814	3	1389	1387	True	TAA	True
ENSG00000213799	extra_triplet_right_after_orf	4311	4308	3	3028	3027	True	TAG	True
ENSG00000213853	extra_triplet_right_after_orf	5197	5194	3	712	711	True	TAG	True
ENSG00000213859	extra_triplet_right_after_orf	2783	2780	3	1478	1477	True	TGA	True
ENSG00000213886	extra_triplet_right_after_orf	1087	1084	3	720	719	True	TGA	True
ENSG00000213903	extra_triplet_right_after_orf	4110	4107	3	2782	2781	True	TAG	True
ENSG00000213906	extra_triplet_right_after_orf	3092	3089	3	2785	2784	True	TGA	True
ENSG00000213918	extra_triplet_right_after_orf	8552	8549	3	1031	1030	True	TGA	True
ENSG00000213920	extra_triplet_right_after_orf	730	727	3	641	640	True	TAA	True
ENSG00000213923	extra_triplet_right_after_orf	2642	2639	3	1360	1359	True	TGA	True
ENSG00000213928	extra_triplet_right_after_orf	1838	1835	3	1467	1466	True	TAG	True
ENSG00000213930	extra_triplet_right_after_orf	1768	1765	3	1180	1179	True	TGA	True
ENSG00000213949	extra_triplet_right_after_orf	10757	10754	3	3996	3995	True	TGA	True
ENSG00000213977	extra_triplet_right_after_orf	1377	1374	3	529	528	True	TAG	True
ENSG00000213983	extra_triplet_right_after_orf	3298	3295	3	3112	3111	True	TAA	True
ENSG00000213995	extra_triplet_right_after_orf	2659	2656	3	1185	1184	True	TGA	True
ENSG00000213996	extra_triplet_right_after_orf	1505	1502	3	1205	1204	True	TGA	True
ENSG00000213999	extra_triplet_right_after_orf	1429	1426	3	1199	1198	True	TAG	True
ENSG00000214013	extra_triplet_right_after_orf	7781	7778	3	2983	2982	True	TGA	True
ENSG00000214022	extra_triplet_right_after_orf	3292	3289	3	2191	2190	True	TGA	True
ENSG00000214046	extra_triplet_right_after_orf	2190	2187	3	330	329	True	TAG	True
ENSG00000214050	extra_triplet_right_after_orf	2983	2980	3	1159	1155	True	TGA	True
ENSG00000214063	extra_triplet_right_after_orf	1339	1336	3	856	855	True	TAG	True
ENSG00000214078	extra_triplet_right_after_orf	1961	1958	3	1762	1761	True	TAG	True
ENSG00000214087	extra_triplet_right_after_orf	1227	1224	3	691	690	True	TGA	True
ENSG00000214114	extra_triplet_right_after_orf	2818	2815	3	1110	1109	True	TAG	True
ENSG00000214160	extra_triplet_right_after_orf	1528	1525	3	1346	1345	True	TGA	True
ENSG00000214193	extra_triplet_right_after_orf	2519	2516	3	2297	2296	True	TGA	True
ENSG00000214226	extra_triplet_right_after_orf	2013	2010	3	1551	1550	True	TAA	True
ENSG00000214253	extra_triplet_right_after_orf	734	731	3	538	537	True	TGA	True
ENSG00000214309	extra_triplet_right_after_orf	1502	1499	3	1199	1197	True	TAA	True
ENSG00000214336	extra_triplet_right_after_orf	2804	2801	3	1382	1381	True	TAG	True
ENSG00000214338	extra_triplet_right_after_orf	4077	4074	3	3588	3587	True	TAA	True
ENSG00000214357	extra_triplet_right_after_orf	6424	6421	3	1807	1806	True	TAG	True
ENSG00000214367	extra_triplet_right_after_orf	5620	5617	3	2040	2039	True	TGA	True
ENSG00000214413	extra_triplet_right_after_orf	812	809	3	447	446	True	TAA	True
ENSG00000214435	extra_triplet_right_after_orf	2404	2401	3	1203	1202	True	TAA	True
ENSG00000214517	extra_triplet_right_after_orf	2496	2493	3	1302	1300	True	TAG	True
ENSG00000214530	extra_triplet_right_after_orf	1418	1415	3	1358	1357	True	TGA	True
ENSG00000214575	extra_triplet_right_after_orf	2776	2773	3	2016	2015	True	TAG	True
ENSG00000214595	extra_triplet_right_after_orf	8320	8317	3	6395	6394	True	TAA	True
ENSG00000214655	extra_triplet_right_after_orf	6062	6059	3	5782	5781	True	TGA	True
ENSG00000214706	extra_triplet_right_after_orf	2109	2106	3	1648	1647	True	TGA	True
ENSG00000214717	extra_triplet_right_after_orf	4510	4507	3	2287	2286	True	TAG	True
ENSG00000214736	extra_triplet_right_after_orf	637	634	3	259	258	True	TAG	True
ENSG00000214753	extra_triplet_right_after_orf	5106	5103	3	2435	2434	True	TGA	True
ENSG00000214756	extra_triplet_right_after_orf	2037	2034	3	978	977	True	TAA	True
ENSG00000214827	extra_triplet_right_after_orf	2274	2271	3	902	901	True	TAA	True
ENSG00000214941	extra_triplet_right_after_orf	2008	2005	3	519	518	True	TAA	True
ENSG00000214944	extra_triplet_right_after_orf	6351	6348	3	5371	5369	True	TAA	True
ENSG00000214954	extra_triplet_right_after_orf	720	717	3	591	590	True	TAG	True
ENSG00000215012	extra_triplet_right_after_orf	6523	6520	3	1492	1491	True	TGA	True
ENSG00000215021	extra_triplet_right_after_orf	1515	1512	3	1180	1179	True	TGA	True
ENSG00000215041	extra_triplet_right_after_orf	5200	5197	3	4703	4702	True	TGA	True
ENSG00000215114	extra_triplet_right_after_orf	5068	5065	3	1118	1115	True	TAA	True
ENSG00000215126	extra_triplet_right_after_orf	1792	1789	3	1364	1363	True	TAA	True
ENSG00000215183	extra_triplet_right_after_orf	670	667	3	558	557	True	TAA	True
ENSG00000215251	extra_triplet_right_after_orf	2874	2871	3	2615	2614	True	TGA	True
ENSG00000215271	extra_triplet_right_after_orf	3337	3334	3	1816	1815	True	TGA	True
ENSG00000215301	extra_triplet_right_after_orf	3237	3234	3	3105	3104	True	TGA	True
ENSG00000215305	extra_triplet_right_after_orf	2750	2747	3	2590	2589	True	TGA	True
ENSG00000215375	extra_triplet_right_after_orf	666	663	3	625	624	True	TGA	True
ENSG00000215440	extra_triplet_right_after_orf	2378	2375	3	1858	1857	True	TGA	True
ENSG00000215455	extra_triplet_right_after_orf	1215	1212	3	892	891	True	TGA	True
ENSG00000215612	extra_triplet_right_after_orf	1879	1876	3	1323	1322	True	TAG	True
ENSG00000215644	extra_triplet_right_after_orf	1872	1869	3	1848	1847	True	TAG	True
ENSG00000215712	extra_triplet_right_after_orf	4043	4040	3	526	525	True	TGA	True
ENSG00000215717	extra_triplet_right_after_orf	3730	3727	3	1293	1292	True	TGA	True
ENSG00000215784	extra_triplet_right_after_orf	2397	2394	3	1296	1295	True	TAA	True
ENSG00000215788	extra_triplet_right_after_orf	1632	1629	3	1347	1346	True	TGA	True
ENSG00000215790	extra_triplet_right_after_orf	1430	1427	3	1215	1214	True	TGA	True
ENSG00000215915	extra_triplet_right_after_orf	3859	3856	3	2229	2228	True	TGA	True
ENSG00000216490	extra_triplet_right_after_orf	1134	1131	3	928	925	True	TGA	True
ENSG00000216937	extra_triplet_right_after_orf	2133	2130	3	2004	2001	True	TAA	True
ENSG00000217128	extra_triplet_right_after_orf	3845	3842	3	3597	3594	True	TAA	True
ENSG00000217555	extra_triplet_right_after_orf	669	666	3	607	605	True	TAA	True
ENSG00000217930	extra_triplet_right_after_orf	722	719	3	652	651	True	TGA	True
ENSG00000218336	extra_triplet_right_after_orf	10896	10893	3	8221	8220	True	TAA	True
ENSG00000218739	extra_triplet_right_after_orf	3158	3155	3	275	274	True	TAG	True
ENSG00000218891	extra_triplet_right_after_orf	2899	2896	3	1716	1715	True	TGA	True
ENSG00000219200	extra_triplet_right_after_orf	810	807	3	562	561	True	TAG	True
ENSG00000219481	extra_triplet_right_after_orf	5932	5929	3	4306	4305	True	TAA	True
ENSG00000219626	extra_triplet_right_after_orf	1357	1354	3	1059	1058	True	TAA	True
ENSG00000220201	extra_triplet_right_after_orf	2303	2300	3	2013	2012	True	TAA	True
ENSG00000220205	extra_triplet_right_after_orf	874	871	3	836	835	True	TAA	True
ENSG00000221818	extra_triplet_right_after_orf	5145	5142	3	2264	2263	True	TAA	True
ENSG00000221821	extra_triplet_right_after_orf	552	549	3	332	331	True	TGA	True
ENSG00000221823	extra_triplet_right_after_orf	851	848	3	690	689	True	TGA	True
ENSG00000221829	extra_triplet_right_after_orf	2631	2628	3	2359	2358	True	TAG	True
ENSG00000221838	extra_triplet_right_after_orf	1836	1833	3	1539	1538	True	TGA	True
ENSG00000221867	extra_triplet_right_after_orf	1724	1721	3	1152	1151	True	TGA	True
ENSG00000221869	extra_triplet_right_after_orf	2178	2175	3	1774	1773	True	TAA	True
ENSG00000221883	extra_triplet_right_after_orf	1598	1595	3	1109	1106	True	TGA	True
ENSG00000221886	extra_triplet_right_after_orf	2851	2848	3	2291	2290	True	TAA	True
ENSG00000221890	extra_triplet_right_after_orf	5784	5781	3	1625	1624	True	TGA	True
ENSG00000221909	extra_triplet_right_after_orf	2480	2477	3	2100	2099	True	TAA	True
ENSG00000221914	extra_triplet_right_after_orf	1878	1875	3	1403	1402	True	TAG	True
ENSG00000221916	extra_triplet_right_after_orf	744	741	3	507	505	True	TAG	True
ENSG00000221923	extra_triplet_right_after_orf	2230	2227	3	1747	1746	True	TGA	True
ENSG00000221926	extra_triplet_right_after_orf	3206	3203	3	2549	2548	True	TAG	True
ENSG00000221944	extra_triplet_right_after_orf	2625	2622	3	2485	2483	True	TGA	True
ENSG00000221955	extra_triplet_right_after_orf	3447	3444	3	2193	2192	True	TAG	True
ENSG00000221963	extra_triplet_right_after_orf	10121	10118	3	1306	1305	True	TGA	True
ENSG00000221968	extra_triplet_right_after_orf	1779	1776	3	1489	1488	True	TGA	True
ENSG00000221988	extra_triplet_right_after_orf	1759	1756	3	1029	1028	True	TGA	True
ENSG00000221995	extra_triplet_right_after_orf	5337	5334	3	5004	5003	True	TGA	True
ENSG00000222011	extra_triplet_right_after_orf	1446	1443	3	1006	1005	True	TAA	True
ENSG00000223496	extra_triplet_right_after_orf	5153	5150	3	847	846	True	TGA	True
ENSG00000223501	extra_triplet_right_after_orf	2960	2957	3	2391	2388	True	TGA	True
ENSG00000223572	extra_triplet_right_after_orf	1911	1908	3	1776	1775	True	TAA	True
ENSG00000223865	extra_triplet_right_after_orf	1560	1557	3	891	890	True	TAA	True
ENSG00000223953	extra_triplet_right_after_orf	1356	1353	3	963	961	True	TAG	True
ENSG00000224051	extra_triplet_right_after_orf	2190	2187	3	1054	1053	True	TAG	True
ENSG00000224389	extra_triplet_right_after_orf	5460	5457	3	5317	5316	True	TGA	True
ENSG00000224420	extra_triplet_right_after_orf	1718	1715	3	1634	1633	True	TAG	True
ENSG00000224470	extra_triplet_right_after_orf	7886	7883	3	2361	2360	True	TGA	True
ENSG00000224531	extra_triplet_right_after_orf	4688	4685	3	556	554	True	TAG	True
ENSG00000224940	extra_triplet_right_after_orf	3544	3541	3	3012	3011	True	TGA	True
ENSG00000225190	extra_triplet_right_after_orf	5263	5260	3	3305	3302	True	TGA	True
ENSG00000225697	extra_triplet_right_after_orf	2589	2586	3	2326	2325	True	TGA	True
ENSG00000225830	extra_triplet_right_after_orf	8008	8005	3	4559	4558	True	TAA	True
ENSG00000225921	extra_triplet_right_after_orf	1184	1181	3	804	803	True	TAA	True
ENSG00000225973	extra_triplet_right_after_orf	866	863	3	422	419	True	TAA	True
ENSG00000226479	extra_triplet_right_after_orf	2131	2128	3	1483	1482	True	TAA	True
ENSG00000226742	extra_triplet_right_after_orf	771	768	3	398	397	True	TAA	True
ENSG00000226763	extra_triplet_right_after_orf	2698	2695	3	2468	2467	True	TAG	True
ENSG00000226887	extra_triplet_right_after_orf	3830	3827	3	2551	2550	True	TGA	True
ENSG00000226979	extra_triplet_right_after_orf	1507	1504	3	874	873	True	TAG	True
ENSG00000227057	extra_triplet_right_after_orf	2358	2355	3	2188	2187	True	TGA	True
ENSG00000227124	extra_triplet_right_after_orf	3875	3872	3	2870	2869	True	TGA	True
ENSG00000227268	extra_triplet_right_after_orf	4277	4274	3	1485	1484	True	TGA	True
ENSG00000227345	extra_triplet_right_after_orf	4128	4125	3	3065	3064	True	TGA	True
ENSG00000227500	extra_triplet_right_after_orf	2684	2681	3	955	954	True	TAG	True
ENSG00000228300	extra_triplet_right_after_orf	668	665	3	631	630	True	TAA	True
ENSG00000228474	extra_triplet_right_after_orf	458	455	3	162	161	True	TGA	True
ENSG00000228594	extra_triplet_right_after_orf	2085	2082	3	760	759	True	TGA	True
ENSG00000228696	extra_triplet_right_after_orf	731	728	3	604	603	True	TGA	True
ENSG00000228716	extra_triplet_right_after_orf	3917	3914	3	1058	1055	True	TAA	True
ENSG00000229117	extra_triplet_right_after_orf	699	696	3	278	277	True	TAA	True
ENSG00000229676	extra_triplet_right_after_orf	4245	4242	3	1840	1837	True	TAA	True
ENSG00000229809	extra_triplet_right_after_orf	2506	2503	3	1934	1933	True	TGA	True
ENSG00000229833	extra_triplet_right_after_orf	719	716	3	317	316	True	TGA	True
ENSG00000230124	extra_triplet_right_after_orf	1670	1667	3	1536	1534	True	TAA	True
ENSG00000230453	extra_triplet_right_after_orf	3773	3770	3	3130	3129	True	TAG	True
ENSG00000230797	extra_triplet_right_after_orf	2741	2738	3	1615	1614	True	TGA	True
ENSG00000230989	extra_triplet_right_after_orf	8784	8781	3	463	462	True	TGA	True
ENSG00000231389	extra_triplet_right_after_orf	1704	1701	3	911	910	True	TGA	True
ENSG00000231500	extra_triplet_right_after_orf	613	610	3	567	566	True	TAA	True
ENSG00000231852	extra_triplet_right_after_orf	2182	2179	3	1646	1643	True	TGA	True
ENSG00000231925	extra_triplet_right_after_orf	1888	1885	3	1685	1683	True	TAA	True
ENSG00000232040	extra_triplet_right_after_orf	4877	4874	3	4594	4593	True	TAA	True
ENSG00000232112	extra_triplet_right_after_orf	561	558	3	233	232	True	TAA	True
ENSG00000232119	extra_triplet_right_after_orf	1130	1127	3	1080	1079	True	TGA	True
ENSG00000232388	extra_triplet_right_after_orf	505	502	3	345	344	True	TGA	True
ENSG00000232629	extra_triplet_right_after_orf	2026	2023	3	888	887	True	TAA	True
ENSG00000232838	extra_triplet_right_after_orf	1141	1138	3	327	326	True	TGA	True
ENSG00000233276	extra_triplet_right_after_orf	1146	1143	3	932	931	True	TAG	True
ENSG00000233608	extra_triplet_right_after_orf	1404	1401	3	665	664	True	TAG	True
ENSG00000233822	extra_triplet_right_after_orf	4137	4134	3	560	559	True	TGA	True
ENSG00000233927	extra_triplet_right_after_orf	1326	1323	3	239	238	True	TGA	True
ENSG00000234127	extra_triplet_right_after_orf	3478	3475	3	2055	2054	True	TGA	True
ENSG00000234284	extra_triplet_right_after_orf	3304	3301	3	1878	1877	True	TGA	True
ENSG00000234444	extra_triplet_right_after_orf	7119	7116	3	1404	1403	True	TAA	True
ENSG00000234545	extra_triplet_right_after_orf	2026	2023	3	845	844	True	TAA	True
ENSG00000234602	extra_triplet_right_after_orf	1736	1733	3	1333	1332	True	TGA	True
ENSG00000234616	extra_triplet_right_after_orf	9124	9121	3	2232	2229	True	TGA	True
ENSG00000234745	extra_triplet_right_after_orf	1547	1544	3	1116	1115	True	TGA	True
ENSG00000234857	extra_triplet_right_after_orf	4001	3998	3	2467	2466	True	TAG	True
ENSG00000235109	extra_triplet_right_after_orf	3176	3173	3	1745	1744	True	TAA	True
ENSG00000235162	extra_triplet_right_after_orf	1366	1363	3	446	445	True	TAG	True
ENSG00000235173	extra_triplet_right_after_orf	2531	2528	3	1238	1237	True	TGA	True
ENSG00000235194	extra_triplet_right_after_orf	4773	4770	3	1110	1109	True	TGA	True
ENSG00000235568	extra_triplet_right_after_orf	5602	5599	3	849	848	True	TAG	True
ENSG00000235718	extra_triplet_right_after_orf	3917	3914	3	1898	1897	True	TGA	True
ENSG00000235750	extra_triplet_right_after_orf	4340	4337	3	1156	1155	True	TAA	True
ENSG00000235863	extra_triplet_right_after_orf	1694	1691	3	1423	1422	True	TGA	True
ENSG00000235961	extra_triplet_right_after_orf	2209	2206	3	1451	1450	True	TAG	True
ENSG00000236104	extra_triplet_right_after_orf	2645	2642	3	2037	2036	True	TGA	True
ENSG00000236287	extra_triplet_right_after_orf	2741	2738	3	2579	2578	True	TAA	True
ENSG00000236609	extra_triplet_right_after_orf	3857	3854	3	2536	2535	True	TGA	True
ENSG00000237172	extra_triplet_right_after_orf	2917	2914	3	1743	1742	True	TAG	True
ENSG00000237190	extra_triplet_right_after_orf	1223	1220	3	393	392	True	TAA	True
ENSG00000237289	extra_triplet_right_after_orf	1779	1776	3	1644	1643	True	TAA	True
ENSG00000237441	extra_triplet_right_after_orf	3278	3275	3	2828	2827	True	TGA	True
ENSG00000237541	extra_triplet_right_after_orf	1524	1521	3	868	867	True	TGA	True
ENSG00000237649	extra_triplet_right_after_orf	2706	2703	3	2470	2469	True	TGA	True
ENSG00000237765	extra_triplet_right_after_orf	4377	4374	3	2889	2886	True	TAG	True
ENSG00000238083	extra_triplet_right_after_orf	5669	5666	3	5596	5595	True	TAG	True
ENSG00000239264	extra_triplet_right_after_orf	2964	2961	3	1335	1334	True	TAG	True
ENSG00000239305	extra_triplet_right_after_orf	3477	3474	3	3025	3024	True	TAA	True
ENSG00000239306	extra_triplet_right_after_orf	2828	2825	3	2147	2146	True	TAG	True
ENSG00000239474	extra_triplet_right_after_orf	2464	2461	3	1896	1895	True	TGA	True
ENSG00000239672	extra_triplet_right_after_orf	986	983	3	768	767	True	TGA	True
ENSG00000239704	extra_triplet_right_after_orf	2498	2495	3	738	737	True	TGA	True
ENSG00000239713	extra_triplet_right_after_orf	1834	1831	3	1510	1509	True	TGA	True
ENSG00000239732	extra_triplet_right_after_orf	3870	3867	3	3731	3730	True	TAG	True
ENSG00000239779	extra_triplet_right_after_orf	1325	1322	3	1113	1112	True	TAA	True
ENSG00000239789	extra_triplet_right_after_orf	1845	1842	3	520	519	True	TGA	True
